start	duration	text
00:04:27.800	7.27	a PvP neck called Veteran’s Pendant of Triumph, this is really good but unfortunately, I couldn’t
00:04:35.069	6.23	tell what this costs exactly as season 2 hasn’t started either on the live servers or the
00:04:41.300	5.08	PTR, best case scenario this only requires honor, and worst case scenario you’ll have
00:04:46.380	3.61	to do some arena to buy it, but I don’t think you will.
00:04:49.990	5.76	For prot paladins you have The Darkener’s Grasp, this is a reward from the Kael’Thas
00:04:55.750	5.77	quest item, Verdant Sphere, which if you watched the DPS video you’ll know that a lot of
00:05:01.520	5.39	classes will be after, so expect some competition before getting this, unless you’re the main
00:05:06.909	1.40	tank of course.
00:05:08.310	5.64	Then for Prot warriors the best neck for both mitigation and threat is Frayed Tether of
00:05:13.949	6.26	the Drowned, this drops off Fathom Lord Karathress and you’re the only class after this necklace
00:05:20.210	1.59	so it should go straight to you.
00:05:21.800	5.19	If you can’t get this to drop tho the PvP neck we talked about earlier is also a very
00:05:26.990	2.23	good alternative in the meantime.
00:05:29.220	6.07	Then for pretty much every healer what you’re after is Lord Sanguinar’s Claim, this is
00:05:35.290	6.54	also a neck off the quest from Kael’Thas and at this point 90% of players are after
00:05:41.830	6.48	this item so you should expect a lot of competition for this because this quest gives pretty much
00:05:48.310	4.95	everyone their bis necklace, so expect to be waiting for quite a while before receiving
00:05:53.259	1.00	this.
00:05:54.259	5.95	But at least the good news is KT always drops one of those so eventually you’ll get it.
00:06:00.210	5.85	Moving on to rings, as a feral druid, you’ll mostly still be using the same rings, but
00:06:06.060	6.22	if you’re after threat you’ll need to compete with a lot of DPSers for Band of the
00:06:12.280	6.05	Ranger General, this is a really good ring that a lot of melees and hunters will want.
00:06:18.330	5.43	Then for prot paladins you have Ring of the Sundered Souls off Morogrim, good news you’re
00:06:23.759	5.19	the only class after this ring so it should go straight to you, keep using the blue ring
00:06:28.949	3.27	off the quest from Arcatraz as your second ring.
00:06:32.220	6.46	Then for warriors its complicated because a lot of rings are underwhelming for prot
00:06:38.680	5.67	warriors in phase 2, Shapeshifter’s Signet and the Violet Eye ring are still really really
00:06:44.349	5.33	solid options, but if you’re good on the hit and defense front of things and you want
00:06:49.680	6.13	to squeeze a bit more threat there’s Ancestral Ring of Conquest off Lurker Below, this is
00:06:55.810	3.75	quite good but a lot of melees will be competing with you on it.
00:06:59.560	6.35	For healers, one really good ring for Druids, Paladins and priests is Coral Band of the
00:07:05.909	6.24	Revived, this drops off Lady Vashj, this isn’t as good as the Kazzak Ring but very very few
00:07:12.150	5.29	people can have the chance to kill Kazzak so this ring is your next best option.
00:07:17.440	4.90	Then there’s also Phoenix Ring of Rebirth off Al’ar for holy priests, it’s not an
00:07:22.340	5.91	overwhelming upgrade off what you already saw in the past but it is worth getting anyways.
00:07:28.250	5.44	Okay moving on to cloaks, for feral druids you’ll still be keeping the good old Terestian
00:07:33.689	6.05	Cloak for mitigation, but if you’re after threat you should aim for Thalassian Wildercloak,
00:07:39.740	5.19	keep in mind however this is contested by a lot of melees and hunters, it’s not very
00:07:44.930	4.63	rare according to the many times I killed Kael’Thas on retail for the mount, but it
00:07:49.560	4.56	is heavily contested so expect to wait in a long queue for it.
00:07:54.120	6.35	Then for paladins, for both mitigation and threat you have Phoenix Wing Cloak off Al’ar,
00:08:00.469	5.39	quite good and also bis for prot warriors if they’re after pure mitigation, but warriors
00:08:05.860	5.06	are often after hit so they will be sticking with the Moroes cloak most likely, but yeah
00:08:10.919	5.42	this is a really good cloak for prot paladins and prot warriors, get it when you can.
00:08:16.340	5.73	As expected for healers everyone is after the same thing, Sunshower Light Cloak off
00:08:22.069	4.53	Kael’Thas so you should expect a lot of competition for this, that being said the
00:08:26.600	5.40	cloak off malchezaar is still a very solid option for everyone so don’t feel bad if
00:08:31.999	2.13	it takes you forever to get this cloak.
00:08:34.130	5.68	Okay now let’s move on to the main gear, that’s the main armor and the off pieces,
00:08:39.810	6.01	just like for the DPS, this gets really complicated if we get into the nitty gritty, so we’ll
00:08:45.820	1.00	keep it simple.
00:08:46.820	5.38	The two set bonus of tier 5 is really good for a lot of tanks and healers, some of you
00:08:52.200	6.69	do want to push for the 4 set bonus, and priests even want to go for the full set because of
00:08:58.889	4.97	how good those pieces are for them, not to mention how awesome they look so good for
00:09:03.860	1.00	them.
00:09:04.860	4.81	But what you equip and what you break your set bonuses with highly depends on your class
00:09:09.670	5.51	and your gear situation, for this reason check Wowhead to know what you should equip from
00:09:15.180	4.18	tier 5 and what off set main pieces you should look for.
00:09:19.360	6.14	Sunhawk Leggings is really good for both holy paladins and Resto Shamans for example so
00:09:25.500	2.20	they definitely want to equip that.
00:09:27.700	5.98	The engineering goggles are awesome for prot warriors making engineering a must have to
00:09:33.680	3.94	get the Goblin Rocket Launchers we talked about earlier too.
00:09:37.620	5.67	But yeah as I said it’s complicated to talk about main pieces so let’s move to off pieces
00:09:43.290	1.00	now.
00:09:44.290	5.65	Belt of One Hundreds Death off Lady Vashj, this is an awesome threat piece for warriors
00:09:49.940	5.79	and feral druids but it is super contested, you should definitely aim to get that if you
00:09:55.730	4.71	can because it’s a really really good piece with that expertise rating on it, but every
00:10:00.440	4.40	melee on earth will make the argument that it shouldn’t go to you, don’t listen to
00:10:04.839	4.17	them, expertise is really important for you, get it whenever you can.
00:10:09.010	6.11	Prot paladins want Girdle of the Invulnerable off Leotheras instead, good for both threat
00:10:15.120	4.37	and mitigation and you’re the only ones after it so do get it.
00:10:19.490	5.54	Girdle of the Fallen star is really good for Holy paladins and resto shamans, it drops
00:10:25.029	4.65	off the trash in TK so get it when you can, Girdle of Zaetar is also awesome for druids
00:10:29.680	4.89	off loot reaver and Belt of the Long Road is made with Nether Vortex, so get this made
00:10:34.570	1.49	as soon as you can.
00:10:36.060	5.07	Moving on to boots, Veteran’s Leather Boots for feral druids and Veteran’s Plate Greaves
00:10:41.130	5.42	for Prot warriors is also an awesome piece to get, again not sure if this costs honor
00:10:46.550	6.11	or arena points, I’m 90% sure it costs honor tho so do get it when season 2 starts, even
00:10:52.660	2.94	if you have PvP you won’t regret it.
00:10:55.600	4.73	Boots of the Resilient is what you’re after if you’re a prot paladin, drops off Solarian
00:11:00.329	1.26	in Tempest Keep.
00:11:01.589	6.47	For healers, you have Orca Hide Boots which are bis for both resto shamans and resto druids,
00:11:08.060	2.14	they drop off Leotheras the Blind.
00:11:10.199	5.83	Holy Paladins are after Boots of Courage Unending off the trash in SSC and priests are after
00:11:16.029	5.75	Soul Strider Boots off Fathom Lord Karathress, so there’s a good option for everyone when
00:11:21.779	3.51	it comes to healing boots and not much overlap.
00:11:25.290	6.15	Then for bracers again you have PvP bracers for warriors and druids, Veteran’s Dragonhide
00:11:31.440	6.14	and Veteran’s Plate Bracers, so this makes 3 PvP pieces you need to get by doing BGs,
00:11:37.579	4.44	PvP is pretty much mandatory for you if you want to be a good tank.
00:11:42.019	5.17	Prot Paladins have Wristguards of Determination off loot reaver, those by the way are not
00:11:47.190	5.17	an upgrade for warriors at all, because they come with block rating which is a dead stat
00:11:52.360	4.73	for them so this should go straight to a paladin.
00:11:57.090	5.83	Healers have Blackfathom Warbands for paladins and shamans, drops off hydross, they are quite
00:12:02.920	2.65	solid to have so do get them when you see them.
00:12:05.570	5.25	Then Druids have Grobe Bands of Remulous off Lurker Below, this screams druid loot and
00:12:10.820	5.55	indeed they’re the only ones after this, and priests are after Wraps of Purification,
00:12:16.370	3.80	this drops off Hydross too just like the paladin and shaman ones.
00:12:20.170	5.32	And this marks the end of this video, I tried to cover way more this time around especially
00:12:25.490	4.63	when it comes to the off pieces unlike in the DPS video, but I most certainly forgot
00:12:30.120	4.69	some things here and there so if you think something should have been on this list that
00:12:34.810	5.22	I didn’t mention make sure to tell us about it in the comments to benefit everyone.
00:12:40.029	4.71	And with that, I hope you enjoyed this video, if you did, remember to give it a like and
00:12:44.740	4.82	subscribe to the Classic WOW Curios channel for more content like this, I will see you
00:12:49.560	2.62	guys in the next one very soon, bye for now.
